country_id,country,state,city,district,district_region,area,pincode
1,India,UttarPradesh,Greater Noida,Greater Noida,Delta III,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Dhoom Manikpur,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech 12,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech 13,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech 14,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech 15,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech 16,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech 16A,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech Extn,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech I Extn,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech II,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech III,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech Industrial Area,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech IX,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech VI,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech VII,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech VIII,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech X,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech XI,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech XI A,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Ecotech XII,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Gamma I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Gamma II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Gulistanpur,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Habibpur,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Jaitpur Village,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Jalpura,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Kappa I,,201308
1,India,UttarPradesh,Greater Noida,Greater Noida,Kasna,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Khadar Ke Marhiya,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Knowledge Park I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Knowledge Park II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Knowledge Park III,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Knowledge Park IV,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Knowledge Park V,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Kulesara,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Lakhnawali,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,LAMBDA I,,241125
1,India,UttarPradesh,Greater Noida,Greater Noida,LAMBDA II,,241125
1,India,UttarPradesh,Greater Noida,Greater Noida,Omega I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Omega II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Omega III,,201308
1,India,UttarPradesh,Greater Noida,Greater Noida,Omega IV,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Omicron I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Omicron IA,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Omicron II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Omicron III,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Omicron IV,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Pari Chowk,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,R1 Scheme Pocket P3,,201307
1,India,UttarPradesh,Greater Noida,Greater Noida,R1 Scheme Pocket P4,,201307
1,India,UttarPradesh,Greater Noida,Greater Noida,Rampur Jagir,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 1,,201318
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 10,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 11,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 12,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 12A,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 13,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 14,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 15,,201307
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 16,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 16B,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 16C,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 17,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 18,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 18A,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 19,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 2,,201305
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 20,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 21,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 22,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 23,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 24,,201307
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 25,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 26,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 27,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 3,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 31,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 34,,201307
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 36,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 37,,201308
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 4,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 41,,201303
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 5,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 6,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 7,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 8,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector 9,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Chi I,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Chi II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Chi III,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Chi IV,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Chi Phi,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Chi V,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Ekanki,,201308
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector ETA I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector ETA II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector IOTA I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector IOTA II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector MU,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector MU I,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector MU II,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector P 1,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector P 2,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector P 3,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector P 4,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Pi I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Pi II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector RHO I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector RHO II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector Tau,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector XU I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector XU II,,203207
1,India,UttarPradesh,Greater Noida,Greater Noida,Sector XU III,,201308
1,India,UttarPradesh,Greater Noida,Greater Noida,Sigma I,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sigma II,,201308
1,India,UttarPradesh,Greater Noida,Greater Noida,Sigma III,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sigma IV,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Sikandrabad,,203205
1,India,UttarPradesh,Greater Noida,Greater Noida,Surajpur,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Surajpur Site IV,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Surajpur Site V,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Swarn Nagri,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Tech Zone,,203201
1,India,UttarPradesh,Greater Noida,Greater Noida,Tech Zone II,,201305
1,India,UttarPradesh,Greater Noida,Greater Noida,Tech Zone III,,201305
1,India,UttarPradesh,Greater Noida,Greater Noida,Tech Zone IV,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Theta II,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Tilapta,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,Tugalpur Village,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Tusiana Village,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Tusyana,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,UPSIDC Site A,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,UPSIDC Site B,,201306
1,India,UttarPradesh,Greater Noida,Greater Noida,UPSIDC Site C,,201310
1,India,UttarPradesh,Greater Noida,Greater Noida,Zeta I,,201301
1,India,UttarPradesh,Greater Noida,Greater Noida,Zeta II,,201308
1,India,Delhi,Delhi,East Delhi,Azad Nagar,,110051
1,India,Delhi,Delhi,East Delhi,Anand Vihar Colony,,110092
1,India,Delhi,Delhi,East Delhi,Babarpur,,110032
1,India,Delhi,Delhi,East Delhi,Bahubali Enclave,,110092
1,India,Delhi,Delhi,East Delhi,Balbir Nagar,,110032
1,India,Delhi,Delhi,East Delhi,Bhola Nath Nagar,,110032
1,India,Delhi,Delhi,East Delhi,Dallupura,,110096
1,India,Delhi,Delhi,East Delhi,Dayanand Vihar,,110092
1,India,Delhi,Delhi,East Delhi,Dilshad colony,,110095
1,India,Delhi,Delhi,East Delhi,Dilshad Garden,,110095
1,India,Delhi,Delhi,East Delhi,Durga Puri,,110032
1,India,Delhi,Delhi,East Delhi,East Vinod Nagar,,110091
1,India,Delhi,Delhi,East Delhi,Gandhi Nagar,,110031
1,India,Delhi,Delhi,East Delhi,Ganesh Nagar,,110092
1,India,Delhi,Delhi,East Delhi,Gazipur,,110096
1,India,Delhi,Delhi,East Delhi,Geeta Colony,,110031
1,India,Delhi,Delhi,East Delhi,Goverdhan Bihari Colony,,110032
1,India,Delhi,Delhi,East Delhi,Gujarat Vihar,,110092
1,India,Delhi,Delhi,East Delhi,Hans Apartment,,110051
1,India,Delhi,Delhi,East Delhi,Jagatpuri,,110051
1,India,Delhi,Delhi,East Delhi,Jhilmil colony,,110095
1,India,Delhi,Delhi,East Delhi,Jyoti Nagar(east),,110094
1,India,Delhi,Delhi,East Delhi,Jyoti Nagar(west),,110094
1,India,Delhi,Delhi,East Delhi,Kanti nagar,,110051
1,India,Delhi,Delhi,East Delhi,Kalyan Puri,,110091
1,India,Delhi,Delhi,East Delhi,Khureji khas,,110051
1,India,Delhi,Delhi,East Delhi,Krishna Nagar,,110051
1,India,Delhi,Delhi,East Delhi,Laxmi Nagar (Delhi),,110092
1,India,Delhi,Delhi,East Delhi,Loni Road,,110032
1,India,Delhi,Delhi,East Delhi,Mandaoli,,110093
1,India,Delhi,Delhi,East Delhi,Mandawali,,110092
1,India,Delhi,Delhi,East Delhi,Man Sarovar Park,,110032
1,India,Delhi,Delhi,East Delhi,Mayur Vihar Phase - 1,,110091
1,India,Delhi,Delhi,East Delhi,Mayur Vihar Phase - 3,,110096
1,India,Delhi,Delhi,East Delhi,New Ashok Nagar,,110018
1,India,Delhi,Delhi,East Delhi,New Gobind Pura,,110051
1,India,Delhi,Delhi,East Delhi,New Kondli,,110096
1,India,Delhi,Delhi,East Delhi,New Layalpur Colony,,110051
1,India,Delhi,Delhi,East Delhi,Nirman Vihar,,110092
1,India,Delhi,Delhi,East Delhi,Old anarkali,,110051
1,India,Delhi,Delhi,East Delhi,Pandav Nagar,,110092
1,India,Delhi,Delhi,East Delhi,Patparganj (I.P.Extension),,110092
1,India,Delhi,Delhi,East Delhi,Preet Vihar,,110092
1,India,Delhi,Delhi,East Delhi,Pushpanjali,,110092
1,India,Delhi,Delhi,East Delhi,Rohtash Nagar,,110032
1,India,Delhi,Delhi,East Delhi,Saini Enclave,,110092
1,India,Delhi,Delhi,East Delhi,Savita Vihar,,110092
1,India,Delhi,Delhi,East Delhi,Shahdara,,110032
1,India,Delhi,Delhi,East Delhi,ShahdaraMandi,,110032
1,India,Delhi,Delhi,East Delhi,Shakarpur,,110092
1,India,Delhi,Delhi,East Delhi,Shivaji Park,,110032
1,India,Delhi,Delhi,East Delhi,Shreshtha vihar,,110092
1,India,Delhi,Delhi,East Delhi,Surajmal Vihar,,110092
1,India,Delhi,Delhi,East Delhi,Surya Niketan,,110092
1,India,Delhi,Delhi,East Delhi,Tahirpur,,110095
1,India,Delhi,Delhi,East Delhi,Telewara,,110032
1,India,Delhi,Delhi,East Delhi,Trilokpuri,,110091
1,India,Delhi,Delhi,East Delhi,Vasundhara Enclave,,110096
1,India,Delhi,Delhi,East Delhi,Vishwas Nagar,,110032
1,India,Delhi,Delhi,East Delhi,Vivek Vihar,,110095
1,India,Delhi,Delhi,East Delhi,Vigyan Vihar,,110092
1,India,Delhi,Delhi,East Delhi,West Vinod Nagar,,110092
1,India,Delhi,Delhi,East Delhi,Yamuna Vihar,,110053
1,India,Delhi,Delhi,East Delhi,Yojana Vihar,,110095
1,India,Delhi,Delhi,East Delhi,kirari suleman nagar,,110086
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Achheja,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Bambawar,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Behhrampur,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Dadri,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Dhoomedso,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Dujana,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Jarcha,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Kachera Versabad,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Kalaunda,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Khatana,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Kheri Bhanauta,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Pali,,203207
1,India,UttarPradesh,Greater Noida West,Greater Noida West,Vedpura,,203207
1,India,Delhi,Delhi,West Delhi,Ashok Nagar (West Delhi),,110018
1,India,Delhi,Delhi,West Delhi,Ashoka Park Extn.,,110026
1,India,Delhi,Delhi,West Delhi,Bakkarwala,,110041
1,India,Delhi,Delhi,West Delhi,Chand Nagar,,110018
1,India,Delhi,Delhi,West Delhi,Chaukhandi,,110018
1,India,Delhi,Delhi,West Delhi,D. K. Mohan Garden,,110059
1,India,Delhi,Delhi,West Delhi,D.E.S.U. Colony,,110058
1,India,Delhi,Delhi,West Delhi,Delhi Industrial Area,,110015
1,India,Delhi,Delhi,West Delhi,ESI,,110015
1,India,Delhi,Delhi,West Delhi,Fateh Nagar,,110018
1,India,Delhi,Delhi,West Delhi,GGSIP University,,110078
1,India,Delhi,Delhi,West Delhi,Hari Nagar (West Delhi),,110064
1,India,Delhi,Delhi,West Delhi,Hari Nagar BE Block,,110064
1,India,Delhi,Delhi,West Delhi,Hari Nagar Dadb Block,,110064
1,India,Delhi,Delhi,West Delhi,Hastal Village,,110059
1,India,Delhi,Delhi,West Delhi,Hirankudna,,110041
1,India,Delhi,Delhi,West Delhi,Jail Road (West Delhi),,110058
1,India,Delhi,Delhi,West Delhi,Janakpuri A-3,,110058
1,India,Delhi,Delhi,West Delhi,Janakpuri B-1,,110058
1,India,Delhi,Delhi,West Delhi,Janakpuri C-4,,110058
1,India,Delhi,Delhi,West Delhi,Janta Market,,110027
1,India,Delhi,Delhi,West Delhi,Jawala Heri,,110063
1,India,Delhi,Delhi,West Delhi,Jeevan Park,,110059
1,India,Delhi,Delhi,West Delhi,Jwala Puri,,110087
1,India,Delhi,Delhi,West Delhi,Karam Pura,,110015
1,India,Delhi,Delhi,West Delhi,Khyala Phase -  I,,110018
1,India,Delhi,Delhi,West Delhi,Khyala Phase - II,,110018
1,India,Delhi,Delhi,West Delhi,L. M. Nagar Indl. Area,,110015
1,India,Delhi,Delhi,West Delhi,M.B.S. Nagar,,110018
1,India,Delhi,Delhi,West Delhi,Madipur Slum Quarter,,110063
1,India,Delhi,Delhi,West Delhi,Madipur Village,,110063
1,India,Delhi,Delhi,West Delhi,Mahabir Nagar,,110018
1,India,Delhi,Delhi,West Delhi,Mansarover Garden,,110015
1,India,Delhi,Delhi,West Delhi,Matiala,,110059
1,India,Delhi,Delhi,West Delhi,Mundka,,110041
1,India,Delhi,Delhi,West Delhi,N.I.Area,,110015
1,India,Delhi,Delhi,West Delhi,Nangloi,,110041
1,India,Delhi,Delhi,West Delhi,Nangloi - II,,110041
1,India,Delhi,Delhi,West Delhi,Nangloi - III,,110041
1,India,Delhi,Delhi,West Delhi,Nilothi,,110041
1,India,Delhi,Delhi,West Delhi,Palam Extn (Harijan Basti),,110077
1,India,Delhi,Delhi,West Delhi,Paschim Vihar,,110063
1,India,Delhi,Delhi,West Delhi,Paschim Vihar B Block,,110063
1,India,Delhi,Delhi,West Delhi,Peeragarhi,,110063
1,India,Delhi,Delhi,West Delhi,Punjabi Bagh,,110026
1,India,Delhi,Delhi,West Delhi,Punjabi Bagh Sec - III,,110026
1,India,Delhi,Delhi,West Delhi,Rajouri Garden J-6,,110027
1,India,Delhi,Delhi,West Delhi,Rajouri Market,,110027
1,India,Delhi,Delhi,West Delhi,Ramesh Nagar H.O,,110015
1,India,Delhi,Delhi,West Delhi,Ranhola,,110041
1,India,Delhi,Delhi,West Delhi,Shivaji Park (West Delhi),,110026
1,India,Delhi,Delhi,West Delhi,Subhash Nagar (West Delhi),,110027
1,India,Delhi,Delhi,West Delhi,Subhash Nagar West,,110027
1,India,Delhi,Delhi,West Delhi,Sunder Vihar,,110087
1,India,Delhi,Delhi,West Delhi,Tagore Garden,,110027
1,India,Delhi,Delhi,West Delhi,Tikri Kalan,,110041
1,India,Delhi,Delhi,West Delhi,Tilak Nagar (West Delhi),,110018
1,India,Delhi,Delhi,West Delhi,Tilak Nagar East,,110018
1,India,Delhi,Delhi,West Delhi,Uttam Nagar,,110059
1,India,Delhi,Delhi,West Delhi,Vikas Puri,,110018
1,India,Delhi,Delhi,West Delhi,Vishnu Garden,,110018
1,India,Delhi,Delhi,West Delhi,Zakhira,,110015
1,India,Delhi,Delhi,South Delhi,Abul Fazal Enclave-I,,110025
1,India,Delhi,Delhi,South Delhi,Air Force Station Tugalkabad,,110062
1,India,Delhi,Delhi,South Delhi,Alaknanda,,110019
1,India,Delhi,Delhi,South Delhi,Ali,,110019
1,India,Delhi,Delhi,South Delhi,Aliganj (South Delhi),,110003
1,India,Delhi,Delhi,South Delhi,Amar Colony,,110024
1,India,Delhi,Delhi,South Delhi,Andrewsganj,,110049
1,India,Delhi,Delhi,South Delhi,Badarpur (South Delhi),,110044
1,India,Delhi,Delhi,South Delhi,BSF Camp Tigri,,110062
1,India,Delhi,Delhi,South Delhi,BTPS (South Delhi),,110044
1,India,Delhi,Delhi,South Delhi,C G O Complex,,110003
1,India,Delhi,Delhi,South Delhi,C R R I (South Delhi),,110020
1,India,Delhi,Delhi,South Delhi,Chittranjan Park,,110019
1,India,Delhi,Delhi,South Delhi,Dakshinpuri Phase-I,,110062
1,India,Delhi,Delhi,South Delhi,Dakshinpuri Phase-II,,110062
1,India,Delhi,Delhi,South Delhi,Dakshinpuri Phase-III,,110062
1,India,Delhi,Delhi,South Delhi,Dargah Sharif,,110013
1,India,Delhi,Delhi,South Delhi,Defence Colony (South Delhi),,110024
1,India,Delhi,Delhi,South Delhi,Deoli,,110062
1,India,Delhi,Delhi,South Delhi,Dr. Ambedkar Nagar (South Delhi),,110062
1,India,Delhi,Delhi,South Delhi,East Of Kailash,,110065
1,India,Delhi,Delhi,South Delhi,East Of Kailash Phase-I,,110065
1,India,Delhi,Delhi,South Delhi,Gautam Nagar,,110049
1,India,Delhi,Delhi,South Delhi,Golf Links,,110003
1,India,Delhi,Delhi,South Delhi,Greater Kailash,,110048
1,India,Delhi,Delhi,South Delhi,Gulmohar Park,,110049
1,India,Delhi,Delhi,South Delhi,Hamdard Nagar,,110062
1,India,Delhi,Delhi,South Delhi,Hari Nagar Ashram,,110014
1,India,Delhi,Delhi,South Delhi,Hazrat Nizamuddin,,110013
1,India,Delhi,Delhi,South Delhi,Jaitpur,,110044
1,India,Delhi,Delhi,South Delhi,Jaitpur (South Delhi),,110044
1,India,Delhi,Delhi,South Delhi,Jamia Nagar,,110025
1,India,Delhi,Delhi,South Delhi,Jeevan Nagar,,110014
1,India,Delhi,Delhi,South Delhi,Jungpura,,110014
1,India,Delhi,Delhi,South Delhi,Kailash Colony,,110048
1,India,Delhi,Delhi,South Delhi,Kalkaji H.O,,110019
1,India,Delhi,Delhi,South Delhi,Kasturba Nagar (South Delhi),,110003
1,India,Delhi,Delhi,South Delhi,Khanpur (South Delhi),,110062
1,India,Delhi,Delhi,South Delhi,Krishna Market,,110024
1,India,Delhi,Delhi,South Delhi,Lajpat Nagar (South Delhi),,110024
1,India,Delhi,Delhi,South Delhi,Lal Kuan,,110019
1,India,Delhi,Delhi,South Delhi,Lodi Road H.O,,110003
1,India,Delhi,Delhi,South Delhi,Madanpur Khadar,,110076
1,India,Delhi,Delhi,South Delhi,Malviya Nagar (South Delhi),,110017
1,India,Delhi,Delhi,South Delhi,Masjid Moth,,110048
1,India,Delhi,Delhi,South Delhi,MMTC/STC Colony,,110017
1,India,Delhi,Delhi,South Delhi,Molarband,,110044
1,India,Delhi,Delhi,South Delhi,Nehru Nagar (South Delhi),,110065
1,India,Delhi,Delhi,South Delhi,Nehru Place,,110019
1,India,Delhi,Delhi,South Delhi,New Delhi South Ext-II,,110049
1,India,Delhi,Delhi,South Delhi,New Friends Colony,,110025
1,India,Delhi,Delhi,South Delhi,Okhla Industrial Area Phase-i,,110020
1,India,Delhi,Delhi,South Delhi,Okhla Industrial Estate,,110020
1,India,Delhi,Delhi,South Delhi,Panchsheel Enclave,,110017
1,India,Delhi,Delhi,South Delhi,Pragati Vihar,,110003
1,India,Delhi,Delhi,South Delhi,Pratap Market,,110014
1,India,Delhi,Delhi,South Delhi,Pul Pahladpur,,110044
1,India,Delhi,Delhi,South Delhi,Pushp Vihar,,110017
1,India,Delhi,Delhi,South Delhi,Pushpa Bhawan,,110062
1,India,Delhi,Delhi,South Delhi,Sadiq Nagar,,110049
1,India,Delhi,Delhi,South Delhi,Safdarjung Air Port,,110003
1,India,Delhi,Delhi,South Delhi,Sahpurjat,,110049
1,India,Delhi,Delhi,South Delhi,Saket (South Delhi),,110017
1,India,Delhi,Delhi,South Delhi,Sangam Vihar,,110080
1,India,Delhi,Delhi,South Delhi,Sant Nagar (South Delhi),,110065
1,India,Delhi,Delhi,South Delhi,Sarita Vihar,,110076
1,India,Delhi,Delhi,South Delhi,Sarvodya Enclave,,110017
1,India,Delhi,Delhi,South Delhi,South Malviya Nagar,,110017
1,India,Delhi,Delhi,South Delhi,Sriniwaspuri,,110065
1,India,Delhi,Delhi,South Delhi,Sukhdev Vihar,,110025
1,India,Delhi,Delhi,South Delhi,Talimabad,,110062
1,India,Delhi,Delhi,South Delhi,Tehkhand,,110019
1,India,Delhi,Delhi,South Delhi,Tugalkabad,,110019
1,India,Delhi,Delhi,South Delhi,Tugalkabad Railway Colony,,110044
1,India,Delhi,Delhi,South Delhi,Zakir Nagar,,110025
1,India,Delhi,Delhi,North West Delhi,Adrash Nagar,,110033
1,India,Delhi,Delhi,North West Delhi,Alipur,,110036
1,India,Delhi,Delhi,North West Delhi,Anandvas Shakurpur,,110034
1,India,Delhi,Delhi,North West Delhi,Ashok Vihar,,110052
1,India,Delhi,Delhi,North West Delhi,Auchandi,,110039
1,India,Delhi,Delhi,North West Delhi,Badli,,110042
